v22,v51,v37,v59,v73,v53,v25,v47,v7,v60,v32,v83,v3,v56,v55,v17,v66,v18,v45,v85,v44,v69,v97,v95,v103,v48,v82,v61,v21,v2,v14,v6,v19,v24,v102,v71,v68,v84,v4,v94,v64,v9,v58,v33,v38,v88,v52,v41,v67,v72,v49,v8,v89,v54,v93,v63,v92,v23,v15,v42,v13,v10,v62,v40,v65,v99,v39,v36,v26,v70,v80,v11,v16,v100,v46,v1,v5,v50,v86,v190,v20,v57,v87,v101,v79,v12,v96
v95,v8,v85,v22,v80,v46,v33,v57,v59,v71,v70,v97,v96,v87,v13,v45,v69,v37,v52,v73,v60,v19,v25,v42,v89,v9,v7,v103,v93,v47,v55,v54,v23,v26,v5,v86,v11,v3,v17,v62,v92,v18,v20,v58,v61,v41,v50,v36,v10,v49,v2,v14,v190,v1,v56,v4,v94,v21,v64,v6,v16,v68,v48,v40,v82,v63,v24,v53,v83,v15,v51,v12,v39,v102,v99,v44,v65,v32,v88,v101,v72,v38,v100,v84,v79,v66,v67
v46,v23,v56,v7,v37,v39,v25,v82,v92,v4,v73,v49,v19,v97,v17,v70,v52,v99,v22,v14,v65,v24,v57,v67,v32,v68,v12,v8,v63,v40,v96,v72,v89,v84,v38,v42,v58,v93,v20,v69,v102,v48,v54,v3,v79,v87,v9,v190,v83,v100,v51,v66,v26,v55,v94,v33,v47,v2,v71,v11,v41,v64,v21,v18,v13,v86,v80,v101,v103,v59,v85,v44,v45,v15,v53,v50,v6,v95,v61,v10,v62,v88,v36,v1,v60,v5,v16
v83,v79,v19,v52,v33,v89,v37,v96,v57,v22,v72,v24,v65,v45,v86,v66,v94,v60,v5,v36,v44,v97,v23,v54,v18,v58,v14,v85,v92,v42,v11,v2,v69,v101,v47,v102,v9,v46,v48,v53,v61,v10,v100,v67,v41,v25,v55,v21,v6,v12,v59,v80,v99,v93,v63,v51,v84,v4,v103,v20,v32,v16,v64,v8,v3,v62,v68,v73,v15,v190,v26,v88,v70,v56,v38,v40,v95,v1,v71,v82,v13,v7,v39,v87,v50,v49,v17
v45,v6,v65,v97,v52,v68,v100,v70,v19,v42,v18,v23,v2,v9,v92,v32,v72,v13,v53,v103,v10,v73,v69,v62,v58,v59,v4,v101,v64,v44,v15,v40,v37,v71,v3,v47,v57,v24,v86,v56,v50,v84,v190,v17,v61,v96,v25,v51,v14,v60,v89,v7,v63,v48,v87,v95,v79,v21,v54,v22,v66,v36,v99,v26,v8,v102,v82,v93,v5,v46,v88,v67,v12,v33,v38,v85,v49,v55,v83,v16,v80,v20,v11,v1,v94,v41,v39
v70,v11,v52,v39,v36,v15,v85,v23,v60,v79,v190,v26,v102,v82,v58,v40,v6,v49,v5,v97,v45,v13,v68,v19,v101,v59,v99,v83,v24,v64,v88,v9,v41,v32,v46,v42,v44,v3,v67,v71,v73,v100,v2,v16,v18,v53,v21,v92,v87,v89,v103,v22,v65,v51,v38,v55,v50,v37,v10,v17,v56,v66,v62,v25,v93,v47,v63,v4,v1,v95,v69,v61,v33,v54,v14,v80,v72,v20,v8,v48,v7,v86,v96,v94,v84,v12,v57
v39,v24,v47,v10,v94,v92,v96,v93,v50,v11,v82,v89,v33,v100,v36,v52,v16,v70,v68,v57,v99,v12,v44,v17,v102,v101,v20,v61,v19,v54,v64,v88,v48,v38,v1,v45,v8,v14,v40,v53,v59,v87,v26,v65,v4,v41,v86,v190,v69,v21,v84,v103,v85,v63,v23,v46,v56,v15,v18,v73,v80,v37,v25,v32,v60,v3,v83,v22,v79,v13,v67,v49,v51,v62,v5,v97,v58,v9,v71,v55,v95,v72,v2,v66,v7,v42,v6
v88,v100,v69,v63,v83,v50,v71,v25,v41,v39,v15,v17,v20,v56,v85,v73,v33,v92,v58,v2,v24,v1,v80,v97,v40,v49,v8,v82,v79,v16,v64,v96,v59,v66,v95,v93,v22,v62,v4,v53,v86,v103,v38,v47,v61,v190,v6,v13,v89,v70,v60,v44,v46,v68,v11,v99,v10,v45,v65,v36,v12,v32,v54,v84,v52,v14,v51,v26,v18,v55,v57,v3,v37,v19,v5,v9,v42,v7,v23,v101,v48,v21,v102,v67,v94,v87,v72
v23,v39,v3,v60,v61,v84,v70,v103,v9,v10,v95,v71,v93,v13,v85,v56,v79,v97,v89,v83,v63,v5,v80,v62,v22,v48,v37,v38,v6,v8,v88,v72,v15,v36,v4,v46,v2,v12,v32,v66,v7,v64,v82,v42,v40,v55,v14,v73,v54,v92,v33,v24,v16,v100,v102,v21,v67,v86,v18,v51,v44,v68,v53,v45,v17,v50,v87,v52,v19,v69,v99,v57,v11,v49,v20,v26,v65,v101,v47,v25,v94,v96,v1,v190,v58,v59,v41
v38,v66,v62,v22,v61,v39,v36,v40,v41,v2,v25,v94,v79,v83,v73,v100,v6,v53,v65,v46,v14,v16,v17,v99,v103,v10,v37,v18,v80,v13,v67,v93,v82,v55,v95,v23,v59,v5,v92,v45,v1,v12,v70,v50,v89,v3,v57,v42,v190,v96,v15,v87,v9,v48,v68,v26,v72,v56,v19,v49,v102,v33,v71,v51,v97,v24,v69,v64,v86,v84,v7,v21,v32,v58,v44,v60,v20,v63,v47,v88,v54,v11,v52,v85,v4,v8,v101
v33,v9,v15,v58,v93,v19,v69,v21,v25,v47,v72,v59,v94,v66,v102,v190,v82,v23,v1,v88,v16,v51,v32,v22,v8,v92,v87,v40,v62,v48,v83,v10,v14,v96,v39,v61,v53,v44,v5,v97,v99,v41,v68,v36,v45,v42,v38,v100,v13,v54,v57,v63,v52,v20,v46,v24,v6,v17,v7,v56,v71,v101,v55,v12,v80,v86,v73,v65,v79,v49,v84,v11,v64,v2,v103,v4,v70,v50,v26,v67,v60,v89,v95,v37,v18,v85,v3
v64,v44,v7,v11,v70,v49,v2,v45,v94,v65,v54,v50,v95,v8,v92,v101,v26,v63,v96,v72,v25,v4,v33,v84,v10,v17,v40,v99,v83,v85,v12,v69,v32,v97,v21,v53,v16,v51,v23,v39,v93,v87,v36,v102,v88,v52,v47,v68,v80,v55,v82,v1,v9,v58,v46,v66,v37,v14,v6,v15,v24,v56,v3,v18,v20,v100,v190,v38,v5,v57,v62,v86,v71,v103,v89,v42,v48,v41,v19,v79,v61,v73,v59,v67,v13,v60,v22
v57,v20,v102,v69,v62,v22,v61,v13,v25,v85,v11,v70,v64,v36,v4,v96,v40,v33,v103,v9,v92,v1,v47,v15,v89,v82,v72,v100,v17,v66,v3,v6,v49,v87,v86,v97,v48,v12,v38,v190,v39,v63,v52,v79,v58,v32,v8,v7,v16,v94,v45,v26,v93,v2,v23,v51,v41,v101,v53,v84,v18,v95,v44,v10,v14,v21,v88,v50,v80,v46,v42,v99,v68,v59,v60,v65,v24,v73,v5,v71,v54,v19,v56,v83,v55,v37,v67
v18,v79,v102,v12,v48,v73,v80,v63,v83,v19,v23,v54,v53,v97,v58,v7,v89,v44,v8,v62,v92,v17,v24,v36,v4,v11,v52,v5,v57,v99,v103,v68,v22,v56,v50,v2,v3,v9,v10,v42,v88,v40,v65,v1,v85,v71,v41,v72,v38,v86,v16,v96,v25,v33,v100,v15,v93,v60,v32,v64,v20,v37,v21,v46,v61,v95,v47,v82,v70,v69,v66,v55,v84,v51,v94,v45,v87,v13,v39,v14,v67,v26,v49,v6,v190,v101,v59
v65,v92,v26,v68,v190,v13,v89,v49,v63,v9,v70,v33,v93,v39,v73,v6,v22,v59,v50,v11,v103,v45,v80,v53,v44,v86,v8,v21,v87,v17,v41,v71,v79,v61,v64,v15,v48,v14,v85,v95,v18,v47,v23,v46,v88,v82,v1,v69,v20,v67,v12,v19,v4,v55,v102,v25,v58,v83,v24,v36,v5,v40,v2,v66,v57,v100,v7,v94,v37,v10,v38,v72,v54,v84,v51,v16,v101,v3,v42,v52,v97,v96,v56,v99,v32,v62,v60
v54,v45,v97,v48,v9,v1,v23,v61,v13,v51,v33,v95,v14,v16,v85,v62,v40,v49,v24,v73,v71,v92,v57,v44,v56,v72,v79,v3,v84,v6,v5,v102,v101,v96,v10,v94,v86,v52,v46,v4,v64,v50,v2,v41,v99,v87,v17,v11,v25,v89,v103,v37,v22,v7,v39,v60,v67,v12,v63,v65,v88,v15,v83,v82,v36,v38,v42,v80,v26,v8,v190,v59,v66,v68,v19,v20,v21,v100,v70,v93,v53,v69,v18,v55,v47,v58,v32
v84,v9,v44,v94,v22,v96,v39,v11,v87,v1,v40,v48,v51,v64,v59,v92,v93,v89,v102,v61,v32,v101,v83,v21,v57,v33,v62,v68,v19,v3,v56,v65,v24,v18,v95,v6,v10,v86,v36,v26,v85,v8,v49,v25,v17,v55,v69,v52,v53,v103,v100,v50,v70,v71,v190,v54,v20,v80,v37,v46,v45,v2,v7,v72,v73,v13,v23,v12,v4,v99,v38,v42,v16,v47,v79,v82,v15,v14,v41,v67,v66,v97,v60,v5,v63,v58,v88
v96,v72,v33,v88,v58,v100,v103,v2,v6,v16,v38,v54,v68,v66,v8,v86,v70,v7,v82,v69,v80,v93,v62,v59,v42,v21,v9,v73,v60,v61,v71,v57,v49,v39,v63,v1,v65,v19,v47,v85,v97,v12,v79,v3,v18,v5,v20,v36,v50,v190,v15,v55,v46,v13,v95,v67,v64,v10,v53,v45,v22,v52,v92,v56,v14,v48,v40,v37,v51,v17,v32,v44,v83,v102,v23,v94,v26,v101,v41,v24,v4,v11,v25,v89,v99,v84,v87
v92,v49,v18,v73,v68,v51,v59,v14,v15,v41,v4,v57,v89,v70,v99,v46,v36,v80,v53,v93,v60,v1,v190,v17,v55,v86,v95,v79,v20,v67,v44,v84,v23,v100,v101,v38,v82,v85,v7,v45,v3,v2,v87,v71,v103,v11,v88,v9,v10,v12,v97,v32,v16,v72,v64,v37,v22,v102,v13,v6,v83,v24,v94,v19,v40,v48,v58,v47,v50,v8,v69,v65,v33,v62,v42,v25,v56,v63,v26,v61,v96,v54,v66,v21,v52,v39,v5
v3,v24,v13,v2,v40,v60,v56,v22,v47,v65,v79,v97,v59,v9,v6,v66,v37,v102,v95,v71,v103,v93,v58,v16,v33,v83,v36,v64,v82,v54,v4,v101,v42,v7,v63,v53,v12,v38,v57,v92,v84,v19,v69,v25,v5,v96,v1,v51,v20,v55,v85,v89,v26,v88,v52,v10,v17,v23,v15,v190,v18,v8,v39,v94,v80,v44,v46,v49,v68,v48,v45,v72,v50,v14,v100,v73,v32,v41,v86,v62,v11,v61,v87,v99,v70,v21,v67
v25,v47,v51,v45,v102,v48,v85,v6,v64,v15,v14,v57,v49,v61,v96,v12,v44,v67,v93,v33,v87,v71,v5,v50,v37,v20,v1,v18,v17,v9,v92,v60,v89,v11,v10,v68,v103,v95,v32,v88,v22,v59,v84,v53,v54,v69,v24,v3,v97,v36,v83,v65,v100,v26,v55,v21,v40,v79,v62,v16,v82,v42,v13,v8,v66,v80,v4,v63,v19,v23,v46,v101,v73,v2,v190,v58,v7,v70,v52,v38,v39,v99,v94,v72,v56,v86,v41
v63,v87,v7,v62,v82,v21,v54,v70,v14,v40,v46,v16,v44,v95,v100,v41,v48,v17,v96,v68,v22,v67,v94,v59,v45,v25,v58,v69,v71,v24,v92,v6,v49,v51,v57,v19,v8,v23,v56,v33,v52,v89,v18,v55,v32,v101,v9,v11,v50,v79,v99,v85,v12,v36,v93,v39,v4,v72,v80,v37,v1,v83,v73,v61,v190,v42,v97,v3,v53,v64,v66,v38,v10,v5,v84,v47,v103,v15,v60,v88,v102,v65,v86,v2,v13,v26,v20
v68,v47,v20,v23,v33,v82,v57,v42,v62,v21,v73,v64,v72,v84,v80,v88,v41,v69,v94,v44,v61,v60,v37,v19,v22,v66,v96,v4,v5,v102,v49,v50,v26,v59,v58,v25,v11,v79,v14,v48,v6,v56,v15,v54,v87,v100,v103,v83,v101,v92,v71,v55,v40,v24,v32,v53,v99,v18,v85,v8,v93,v86,v7,v70,v52,v16,v17,v45,v3,v9,v63,v12,v97,v51,v46,v65,v67,v1,v39,v10,v2,v38,v190,v13,v89,v36,v95
v49,v38,v18,v14,v92,v26,v65,v66,v69,v62,v8,v72,v41,v97,v83,v2,v93,v61,v21,v39,v58,v4,v44,v64,v67,v3,v50,v102,v54,v51,v94,v33,v80,v82,v71,v17,v85,v40,v12,v100,v10,v70,v15,v42,v89,v47,v19,v37,v55,v11,v5,v99,v84,v20,v87,v56,v88,v79,v68,v53,v190,v22,v60,v48,v46,v96,v25,v24,v52,v1,v36,v9,v59,v63,v23,v6,v57,v45,v32,v101,v103,v73,v95,v16,v86,v13,v7
v21,v2,v47,v38,v59,v26,v19,v86,v8,v83,v15,v54,v10,v101,v80,v87,v85,v41,v84,v88,v46,v48,v50,v66,v12,v95,v89,v73,v63,v49,v72,v13,v39,v103,v6,v57,v70,v71,v190,v69,v9,v5,v16,v68,v102,v17,v3,v53,v23,v96,v56,v93,v37,v1,v99,v42,v25,v52,v62,v97,v22,v33,v64,v58,v7,v92,v94,v20,v36,v60,v11,v18,v14,v67,v4,v82,v44,v51,v61,v40,v24,v65,v32,v79,v55,v45,v100
v85,v8,v23,v89,v13,v9,v20,v33,v69,v44,v62,v52,v93,v61,v79,v16,v80,v4,v18,v49,v1,v47,v3,v15,v190,v55,v11,v95,v92,v94,v99,v17,v21,v6,v45,v96,v42,v68,v86,v14,v65,v67,v40,v36,v60,v53,v84,v26,v63,v7,v54,v101,v22,v103,v37,v32,v70,v12,v56,v64,v102,v58,v71,v51,v83,v97,v66,v46,v59,v41,v19,v100,v82,v73,v24,v39,v88,v87,v48,v10,v50,v5,v25,v72,v38,v57,v2
v47,v39,v55,v65,v88,v87,v36,v51,v4,v15,v89,v60,v83,v12,v1,v103,v13,v96,v53,v61,v23,v97,v3,v40,v46,v7,v17,v64,v56,v73,v37,v67,v80,v2,v190,v68,v49,v72,v9,v33,v58,v8,v41,v16,v48,v57,v63,v26,v82,v14,v54,v95,v84,v71,v86,v6,v32,v70,v25,v79,v52,v99,v38,v22,v20,v100,v24,v18,v101,v69,v5,v19,v44,v42,v21,v85,v50,v62,v102,v93,v66,v10,v45,v59,v94,v92,v11
v92,v21,v73,v83,v10,v41,v65,v86,v67,v102,v50,v1,v2,v190,v45,v47,v93,v18,v36,v62,v13,v94,v79,v20,v66,v64,v33,v51,v44,v96,v103,v88,v100,v14,v63,v38,v84,v48,v25,v3,v89,v9,v57,v72,v11,v60,v12,v5,v17,v95,v71,v87,v70,v69,v15,v42,v49,v54,v8,v53,v32,v99,v85,v61,v59,v97,v40,v6,v23,v4,v68,v82,v22,v39,v26,v19,v56,v46,v7,v16,v80,v52,v37,v24,v101,v58,v55
v83,v66,v72,v3,v39,v93,v85,v95,v22,v92,v16,v23,v18,v61,v79,v4,v87,v67,v94,v96,v53,v49,v69,v71,v70,v51,v52,v6,v58,v48,v25,v54,v42,v45,v99,v10,v33,v102,v80,v103,v55,v11,v62,v26,v19,v38,v7,v8,v41,v50,v56,v9,v1,v84,v44,v20,v17,v97,v32,v21,v57,v13,v64,v88,v82,v47,v15,v65,v100,v89,v40,v101,v63,v73,v2,v5,v46,v36,v59,v68,v60,v12,v86,v37,v14,v190,v24
v59,v65,v84,v48,v46,v45,v67,v23,v41,v17,v92,v62,v4,v64,v1,v69,v37,v16,v49,v40,v14,v47,v63,v11,v102,v39,v12,v54,v96,v52,v19,v58,v66,v5,v83,v95,v24,v101,v68,v86,v61,v20,v10,v9,v80,v55,v44,v103,v26,v33,v18,v79,v2,v71,v73,v89,v22,v82,v94,v13,v21,v57,v53,v42,v6,v60,v72,v50,v99,v15,v51,v93,v85,v97,v32,v100,v8,v87,v7,v3,v70,v38,v36,v190,v56,v88,v25
v94,v48,v12,v67,v38,v89,v7,v47,v69,v92,v62,v73,v49,v71,v15,v10,v52,v40,v53,v2,v103,v44,v100,v102,v82,v32,v8,v39,v57,v95,v66,v101,v97,v64,v65,v24,v6,v46,v16,v18,v23,v63,v19,v61,v85,v84,v25,v22,v42,v80,v83,v190,v96,v55,v1,v58,v86,v14,v79,v50,v72,v99,v56,v9,v13,v51,v17,v41,v5,v21,v26,v33,v3,v45,v20,v54,v59,v88,v4,v37,v87,v70,v60,v93,v11,v68,v36
v94,v53,v67,v40,v71,v42,v33,v65,v58,v38,v85,v103,v84,v87,v37,v83,v12,v10,v88,v5,v52,v89,v100,v1,v61,v56,v39,v68,v11,v24,v4,v47,v16,v101,v21,v22,v45,v96,v72,v41,v80,v190,v62,v66,v64,v73,v93,v63,v57,v99,v17,v92,v54,v25,v13,v7,v97,v8,v6,v48,v32,v23,v26,v36,v20,v9,v51,v50,v14,v55,v3,v59,v44,v70,v18,v79,v2,v19,v69,v82,v46,v95,v60,v86,v49,v15,v102
v12,v63,v19,v22,v56,v96,v64,v65,v101,v68,v72,v24,v18,v92,v66,v67,v33,v52,v46,v40,v86,v58,v5,v20,v21,v45,v15,v57,v4,v32,v9,v51,v36,v17,v190,v38,v47,v23,v42,v83,v69,v11,v87,v100,v3,v103,v53,v59,v80,v26,v48,v71,v2,v1,v37,v55,v10,v39,v50,v61,v70,v88,v82,v73,v54,v97,v102,v49,v25,v14,v93,v95,v7,v6,v89,v41,v13,v16,v85,v44,v60,v62,v99,v79,v84,v94,v8
v96,v102,v3,v85,v72,v89,v8,v63,v26,v17,v2,v39,v58,v45,v55,v57,v68,v25,v50,v10,v21,v93,v94,v54,v66,v14,v70,v71,v38,v69,v83,v97,v82,v49,v56,v33,v13,v11,v18,v20,v73,v41,v37,v32,v6,v65,v62,v100,v9,v52,v92,v24,v7,v67,v84,v53,v59,v80,v5,v1,v46,v60,v88,v19,v95,v15,v47,v23,v190,v103,v101,v36,v16,v86,v99,v87,v44,v51,v79,v12,v64,v22,v48,v4,v40,v42,v61
v51,v65,v23,v73,v84,v36,v41,v24,v44,v79,v54,v15,v64,v57,v11,v40,v13,v97,v33,v2,v42,v8,v18,v70,v55,v63,v58,v46,v59,v71,v19,v83,v99,v38,v1,v92,v66,v47,v4,v88,v94,v37,v26,v103,v22,v14,v95,v69,v82,v100,v96,v12,v52,v49,v50,v7,v6,v61,v85,v3,v5,v93,v10,v89,v62,v190,v80,v17,v20,v53,v102,v101,v56,v21,v16,v67,v48,v9,v60,v72,v39,v87,v32,v86,v25,v68,v45
v13,v25,v103,v64,v17,v38,v14,v54,v4,v50,v59,v20,v6,v86,v10,v87,v60,v94,v102,v47,v79,v21,v57,v51,v53,v92,v85,v70,v1,v24,v58,v22,v89,v16,v84,v88,v48,v82,v3,v49,v18,v69,v67,v9,v8,v62,v7,v83,v95,v97,v11,v37,v2,v65,v96,v68,v71,v55,v26,v63,v32,v40,v39,v19,v72,v45,v52,v5,v100,v12,v61,v23,v15,v33,v101,v190,v42,v41,v44,v80,v36,v66,v56,v99,v93,v73,v46
v72,v20,v5,v10,v37,v87,v48,v39,v58,v60,v17,v94,v19,v61,v67,v26,v42,v59,v47,v83,v1,v8,v36,v99,v18,v101,v46,v66,v22,v62,v32,v49,v73,v86,v55,v14,v12,v15,v80,v40,v9,v57,v54,v25,v21,v190,v50,v70,v100,v38,v84,v6,v4,v65,v64,v41,v96,v71,v93,v7,v97,v2,v11,v16,v13,v88,v3,v103,v45,v89,v33,v92,v44,v52,v79,v95,v63,v23,v56,v102,v51,v68,v85,v53,v24,v82,v69
v68,v18,v37,v95,v66,v5,v52,v17,v44,v6,v99,v70,v57,v92,v86,v72,v96,v41,v23,v38,v51,v25,v82,v65,v46,v89,v36,v54,v32,v80,v42,v14,v100,v16,v190,v56,v21,v97,v9,v101,v7,v93,v84,v103,v12,v3,v67,v45,v85,v8,v10,v22,v33,v83,v73,v20,v2,v88,v69,v4,v15,v40,v63,v47,v19,v79,v71,v64,v87,v48,v61,v55,v24,v60,v11,v58,v50,v59,v26,v102,v49,v1,v62,v39,v94,v53,v13
v80,v54,v10,v60,v94,v32,v53,v56,v88,v13,v9,v86,v18,v57,v20,v44,v68,v46,v36,v16,v61,v103,v73,v84,v11,v41,v55,v52,v37,v8,v63,v64,v14,v99,v79,v89,v42,v40,v39,v49,v102,v65,v95,v72,v23,v5,v62,v3,v26,v24,v50,v4,v100,v12,v71,v51,v66,v45,v58,v93,v85,v1,v33,v19,v6,v17,v101,v96,v47,v69,v48,v67,v70,v7,v87,v15,v92,v97,v83,v190,v2,v25,v22,v82,v59,v38,v21
v25,v18,v69,v12,v70,v56,v26,v51,v62,v63,v15,v41,v84,v44,v57,v71,v96,v80,v95,v10,v72,v32,v64,v87,v4,v92,v14,v39,v67,v1,v47,v82,v86,v16,v79,v88,v2,v54,v11,v42,v85,v55,v73,v6,v52,v100,v94,v68,v93,v9,v22,v66,v7,v37,v101,v190,v46,v65,v20,v89,v5,v49,v61,v40,v36,v48,v60,v53,v33,v23,v97,v50,v58,v59,v13,v19,v17,v8,v24,v38,v45,v3,v103,v21,v99,v102,v83
v103,v82,v16,v97,v48,v19,v47,v102,v8,v101,v11,v7,v44,v41,v87,v1,v65,v22,v2,v92,v21,v96,v58,v39,v54,v33,v60,v79,v86,v89,v57,v4,v93,v49,v83,v18,v62,v51,v85,v26,v88,v20,v3,v42,v38,v10,v50,v12,v61,v66,v9,v32,v17,v99,v59,v71,v190,v84,v72,v73,v100,v55,v52,v45,v67,v6,v14,v46,v15,v70,v94,v80,v68,v95,v63,v37,v53,v24,v13,v69,v23,v64,v40,v56,v36,v5,v25
v102,v94,v12,v63,v59,v13,v51,v17,v92,v97,v37,v7,v11,v26,v40,v60,v9,v99,v15,v65,v85,v82,v3,v47,v39,v20,v48,v36,v1,v61,v23,v52,v19,v45,v64,v58,v42,v100,v33,v72,v5,v67,v54,v4,v88,v87,v49,v10,v24,v62,v55,v89,v190,v41,v44,v70,v101,v103,v50,v71,v2,v96,v93,v80,v66,v86,v57,v68,v84,v69,v22,v25,v32,v18,v79,v8,v46,v56,v53,v14,v6,v16,v95,v38,v73,v21,v83
v17,v71,v8,v72,v54,v55,v36,v12,v56,v89,v67,v70,v32,v96,v1,v25,v21,v102,v94,v88,v13,v22,v42,v46,v93,v23,v49,v92,v79,v61,v4,v83,v190,v39,v60,v66,v69,v51,v101,v103,v48,v52,v100,v99,v44,v40,v38,v20,v82,v26,v64,v18,v7,v65,v16,v62,v59,v37,v57,v15,v73,v10,v41,v50,v80,v58,v5,v68,v53,v85,v11,v2,v24,v33,v14,v97,v87,v6,v86,v45,v19,v84,v95,v9,v47,v63,v3
v61,v37,v86,v57,v13,v40,v96,v97,v71,v72,v87,v56,v42,v46,v23,v99,v25,v66,v49,v14,v101,v79,v52,v2,v19,v50,v44,v65,v103,v18,v64,v6,v4,v85,v9,v92,v5,v73,v7,v190,v8,v16,v102,v83,v82,v33,v62,v54,v51,v53,v26,v95,v94,v59,v10,v60,v55,v22,v39,v93,v47,v24,v3,v17,v80,v68,v41,v69,v36,v63,v11,v12,v58,v1,v84,v100,v15,v21,v88,v67,v48,v38,v20,v32,v89,v70,v45
v99,v97,v89,v48,v7,v25,v38,v57,v64,v36,v15,v94,v9,v41,v6,v93,v5,v50,v92,v66,v22,v72,v12,v79,v42,v103,v53,v101,v85,v20,v63,v37,v18,v46,v1,v102,v4,v3,v68,v51,v45,v73,v47,v84,v26,v67,v62,v39,v14,v2,v70,v24,v8,v58,v11,v87,v21,v71,v56,v10,v16,v96,v23,v44,v83,v88,v190,v13,v95,v86,v32,v60,v17,v80,v82,v69,v59,v100,v52,v33,v61,v65,v49,v54,v19,v55,v40
v4,v26,v59,v82,v1,v68,v89,v79,v53,v103,v12,v66,v24,v25,v49,v73,v41,v47,v84,v19,v94,v70,v102,v83,v17,v85,v71,v40,v8,v45,v3,v13,v6,v44,v51,v97,v56,v9,v80,v95,v100,v72,v88,v21,v36,v63,v54,v14,v7,v10,v48,v2,v46,v5,v65,v93,v39,v42,v61,v18,v92,v62,v38,v33,v58,v101,v190,v87,v60,v23,v22,v52,v55,v20,v32,v57,v15,v96,v86,v69,v16,v64,v67,v11,v37,v50,v99
v71,v65,v32,v22,v64,v25,v19,v88,v41,v103,v36,v61,v45,v50,v96,v58,v33,v85,v53,v8,v83,v87,v82,v52,v94,v60,v6,v23,v26,v95,v63,v38,v57,v89,v18,v16,v80,v59,v97,v79,v5,v46,v48,v7,v47,v2,v44,v13,v15,v54,v93,v42,v56,v69,v102,v10,v3,v21,v100,v55,v66,v20,v24,v101,v37,v62,v4,v67,v72,v84,v1,v9,v70,v190,v92,v86,v14,v51,v99,v11,v68,v12,v17,v73,v39,v40,v49
v80,v73,v64,v37,v71,v49,v57,v9,v61,v20,v65,v8,v7,v12,v85,v46,v103,v86,v58,v21,v97,v22,v24,v100,v11,v13,v79,v60,v25,v26,v44,v94,v41,v62,v32,v48,v36,v15,v93,v42,v54,v99,v88,v6,v102,v59,v53,v66,v33,v70,v47,v17,v92,v40,v5,v51,v50,v18,v72,v38,v82,v89,v14,v23,v56,v3,v55,v67,v96,v190,v2,v39,v63,v84,v52,v19,v69,v1,v68,v95,v83,v16,v45,v101,v4,v87,v10
v54,v42,v18,v41,v92,v97,v5,v73,v94,v19,v60,v50,v7,v83,v2,v8,v14,v37,v9,v89,v67,v10,v48,v102,v64,v80,v44,v38,v59,v1,v32,v63,v51,v82,v84,v95,v26,v47,v53,v101,v61,v11,v36,v68,v40,v69,v22,v72,v15,v56,v33,v20,v6,v21,v190,v52,v100,v58,v16,v62,v71,v55,v86,v23,v17,v93,v45,v103,v4,v24,v66,v25,v79,v88,v12,v13,v99,v49,v70,v87,v46,v3,v85,v65,v57,v39,v96
v10,v94,v66,v52,v21,v37,v18,v17,v50,v97,v20,v13,v23,v80,v85,v83,v9,v4,v65,v86,v39,v8,v36,v68,v57,v100,v11,v87,v92,v24,v25,v64,v3,v2,v61,v102,v88,v190,v48,v63,v51,v89,v55,v45,v70,v32,v99,v59,v56,v71,v49,v38,v44,v14,v69,v103,v95,v67,v82,v42,v15,v7,v53,v60,v101,v5,v19,v93,v72,v96,v47,v1,v22,v41,v54,v16,v40,v26,v79,v6,v84,v33,v12,v73,v58,v46,v62
v54,v89,v190,v70,v21,v10,v24,v55,v39,v97,v62,v45,v2,v100,v83,v14,v15,v5,v80,v65,v9,v66,v67,v18,v20,v44,v11,v93,v56,v38,v94,v60,v51,v82,v8,v103,v1,v69,v16,v58,v85,v73,v22,v46,v59,v71,v40,v50,v41,v99,v96,v12,v57,v79,v72,v33,v25,v17,v19,v52,v37,v87,v3,v47,v7,v49,v32,v48,v36,v64,v88,v42,v95,v102,v61,v68,v63,v23,v86,v53,v101,v92,v4,v6,v13,v26,v84
v68,v64,v8,v86,v10,v103,v33,v26,v84,v13,v12,v45,v101,v73,v89,v93,v16,v52,v14,v5,v69,v55,v53,v47,v102,v79,v4,v71,v32,v11,v40,v18,v3,v38,v190,v23,v60,v61,v100,v19,v72,v87,v80,v58,v54,v1,v88,v66,v97,v42,v83,v99,v65,v2,v56,v41,v25,v85,v92,v50,v94,v24,v70,v51,v63,v44,v21,v36,v9,v17,v95,v82,v57,v22,v59,v37,v96,v46,v15,v39,v6,v62,v49,v67,v48,v20,v7
v59,v79,v38,v15,v61,v64,v51,v44,v86,v96,v80,v67,v24,v69,v48,v101,v11,v22,v3,v37,v62,v103,v6,v16,v41,v82,v95,v92,v65,v1,v87,v190,v66,v57,v20,v83,v68,v71,v33,v32,v10,v19,v73,v12,v39,v9,v84,v97,v25,v18,v21,v45,v36,v99,v88,v46,v17,v8,v49,v72,v7,v89,v40,v85,v23,v100,v14,v2,v94,v52,v55,v56,v5,v47,v4,v42,v13,v50,v26,v70,v93,v54,v58,v102,v63,v53,v60
